,ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,ADIPOQ,AGR3,AHSP,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL20,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD79B,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLCA2,CLDN4,CLDN5,CLEC14A,CLEC9A,CLECL1,CLIC6,CPA3,CRHBP,CRISPLD2,CSF3,CTH,CTLA4,CTSG,CTTN,CX3CR1,CXCL12,CXCL16,CXCL5,CXCR4,CYP1A1,CYTIP,DAPK3,DERL3,DMKN,DNAAF1,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFL7,EGFR,EIF4EBP1,ELF3,ELF5,ENAH,EPCAM,ERBB2,ERN1,ESM1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,GZMK,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,HPX,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LEP,LGALSL,LIF,LILRA4,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MPO,MRC1,MS4A1,MUC6,MYBPC1,MYH11,MYLK,MYO5B,MZB1,NARS,NCAM1,NDUFA4L2,NKG7,NOSTRIN,NPM3,OCIAD2,OPRPN,OXTR,PCLAF,PCOLCE,PDCD1,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PGR,PIGR,PIM1,PLD4,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,REXO4,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,S100A8,SCD,SCGB2A1,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC4A1,SLC5A6,SMAP2,SMS,SNAI1,SOX17,SOX18,SPIB,SQLE,SRPK1,SSTR2,STC1,SVIL,TAC1,TACSTD2,TCEAL7,TCF15,TCF4,TCF7,TCIM,TCL1A,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TIMP4,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,UCP1,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
ACTA2+ Myoepi__ACTA2+ Myoepi,-7.546553611755371,-14.0298490524292,-1.7580667734146118,-1.3760038614273071,-2.012152671813965,-2.304128646850586,-0.6964793801307678,-5.839360237121582,0.3163858950138092,-8.09276294708252,2.641296625137329,2.9116697311401367,-3.7850842475891113,1.8285468816757202,0.25692158937454224,-5.691971302032471,-8.447992324829102,-0.6412583589553833,0.2607525885105133,2.7707276344299316,7.563915729522705,7.501034259796143,-8.064602851867676,-2.3576676845550537,0.4788627624511719,-1.263796329498291,-3.8074166774749756,-3.1874756813049316,-5.746507167816162,-4.159273147583008,-5.0990471839904785,0.8491494059562683,2.5451107025146484,-0.7223646640777588,-8.038336753845215,-2.96799635887146,-2.85699462890625,-5.062099933624268,-0.7092373967170715,-5.716739177703857,-0.892657458782196,-4.151463985443115,3.126344919204712,-3.2709238529205322,-2.8443655967712402,-2.3290021419525146,-1.101787805557251,-2.056539535522461,-2.691208600997925,-2.201530694961548,1.5882031917572021,-4.166666507720947,-6.758213043212891,-0.7863819003105164,-5.703038692474365,-6.660040378570557,-2.510450839996338,-0.4169311225414276,-0.5241135954856873,-1.6170164346694946,-0.9557587504386902,-1.5365424156188965,-6.80982780456543,-2.2183077335357666,-1.356775164604187,-6.922401428222656,-0.5130012035369873,-1.5026252269744873,-7.985084056854248,0.9020612835884094,-7.24630069732666,14.409314155578613,-0.20202495157718658,-2.1496450901031494,-5.43671178817749,0.7993375658988953,-1.7824983596801758,-0.2573244273662567,0.21348601579666138,0.0,-4.586036682128906,1.1179380416870117,-1.2003374099731445,-2.5437209606170654,-0.9140252470970154,-0.30722492933273315,-5.816848278045654,-3.8013181686401367,0.021898290142416954,4.007345199584961,-9.633718490600586,1.0985602140426636,-4.828591346740723,0.032018523663282394,0.1216108575463295,-0.34883981943130493,1.1439902782440186,0.2659034729003906,-2.4938130378723145,35.66816329956055,16.387012481689453,-0.17111055552959442,0.055844176560640335,-1.1327295303344727,4.166309356689453,-3.6265037059783936,-1.9223835468292236,19.504831314086914,-2.104081392288208,-2.0565185546875,-4.7317352294921875,1.451114535331726,-6.779170989990234,-9.051918983459473,-1.2554023265838623,-2.836822748184204,-3.196439027786255,-2.9548351764678955,2.15341854095459,-9.981197357177734,8.866601943969727,-2.0022668838500977,-0.5593284964561462,-8.194899559020996,-5.976848602294922,-7.412769317626953,-0.47091254591941833,-14.813183784484863,12.055412292480469,-0.5637060403823853,3.17386794090271,-13.369303703308105,-6.892657279968262,6.049389839172363,-3.298520565032959,-6.058764934539795,-5.913708686828613,-0.35212206840515137,-1.1237082481384277,-5.474447250366211,0.6649990081787109,-1.5428004264831543,-1.0074015855789185,-8.467645645141602,-1.686539649963379,0.4505242705345154,-4.516941547393799,-6.595395088195801,0.6646975874900818,-7.8222784996032715,-1.481310248374939,-3.6574089527130127,-0.7884054780006409,-6.281672954559326,-5.270099639892578,12.194669723510742,-0.45805835723876953,-4.84175443649292,-2.329298496246338,-2.413351535797119,-2.861933946609497,-1.1229647397994995,-1.265554428100586,-1.6873524188995361,8.569154739379883,11.71904468536377,19.07000732421875,-0.09689939022064209,11.985491752624512,28.85914421081543,6.854672431945801,-7.045345783233643,0.05494097247719765,-2.2828829288482666,5.541864395141602,-0.014052034355700016,1.3942657709121704,-1.0452322959899902,-1.394342064857483,-6.367229461669922,0.26789718866348267,-3.2889349460601807,-1.3724356889724731,-7.384098529815674,0.4326127767562866,-1.9028981924057007,-9.60256290435791,-1.6450995206832886,-0.6123900413513184,4.5281476974487305,-2.93978214263916,-3.590641736984253,11.196715354919434,-1.8714807033538818,-2.6185038089752197,1.4170706272125244,-3.7245945930480957,0.11442561447620392,-2.419308662414551,-1.909720540046692,0.07952632009983063,0.40638428926467896,-11.965580940246582,5.886057376861572,-4.339565277099609,-11.765066146850586,-1.7566123008728027,0.3826121687889099,0.2430567592382431,-1.1230674982070923,-1.478707194328308,-0.35389187932014465,-0.2822386622428894,-7.636126518249512,-7.379978179931641,-7.160673141479492,-4.581399440765381,1.4625271558761597,0.23968634009361267,0.40443286299705505,1.733951210975647,-5.302595138549805,2.484217405319214,-3.9252684116363525,-0.5392106771469116,-0.5380465984344482,-4.67928409576416,-1.090484619140625,-0.598456621170044,3.7729382514953613,-4.458202838897705,-2.312373161315918,-2.8741066455841064,-1.613040566444397,-5.289690971374512,14.925087928771973,-9.393877029418945,-4.994022369384766,-1.4304862022399902,-0.8283324837684631,-4.545750141143799,-1.8300349712371826,-0.2945788502693176,-10.1100492477417,0.7140552997589111,-3.400362730026245,2.7025017738342285,4.304574489593506,-3.246306896209717,-3.692150831222534,-14.870861053466797,-1.8188918828964233,0.42115071415901184,0.34957364201545715,-2.161073923110962,-1.7453930377960205,-0.15425436198711395,14.51977252960205,-6.206272602081299,-0.6869955062866211,-2.2956860065460205,-0.06967505812644958,-1.3681257963180542,-5.767984867095947,3.801502227783203,-1.0279089212417603,2.6865572929382324,-0.9633880853652954,-3.9619288444519043,0.39590269327163696,-0.5693204402923584,-0.9516979455947876,-1.5002228021621704,-0.6515790224075317,-2.088890790939331,-2.148249626159668,-4.356106281280518,3.1404592990875244,-0.46043676137924194,6.822720527648926,0.9905863404273987,-1.3992676734924316,-5.2701096534729,4.788146018981934,-4.130275249481201,0.016526997089385986,-12.246179580688477,-2.3322339057922363,0.9456590414047241,3.3306515216827393,1.1163679361343384,-2.9740548133850098,-4.418817043304443,-0.4551921486854553,-0.5978942513465881,-7.474252700805664,-5.2068376541137695,-0.2818901538848877,-5.152733325958252,-2.564575433731079,-1.5046031475067139,3.2006149291992188,3.7018239498138428,3.9152297973632812,-0.2661104202270508,-0.1320231854915619,-4.2923688888549805,-2.2359628677368164,-3.4685826301574707,-1.8651889562606812,-4.848077297210693,-4.215598106384277,-0.5928125977516174
ACTA2+ Myoepi__B Cells,0.4962056279182434,0.7963250279426575,2.1583781242370605,-1.1532474756240845,1.4707794189453125,-0.7925071716308594,-0.5153123140335083,0.3993816673755646,0.9076623320579529,-0.8012564778327942,-0.42764565348625183,1.5264066457748413,-0.2738003134727478,-0.6947599053382874,-0.9893432259559631,-0.34158897399902344,-0.07336120307445526,-0.5497342944145203,-2.188016653060913,-0.1944712996482849,-0.33896493911743164,-0.900373637676239,0.17947091162204742,-0.8828047513961792,-0.12234421819448471,-1.7145127058029175,-0.33441346883773804,-0.27271929383277893,0.4636192321777344,0.5129618644714355,-0.48817697167396545,-1.1883277893066406,1.7217185497283936,1.6465981006622314,0.6433985233306885,1.5028358697891235,-0.7728357315063477,-1.2907253503799438,0.43644869327545166,1.9735636711120605,-0.7363013029098511,-0.4780868887901306,2.3086659908294678,-2.259753704071045,-1.1751593351364136,-0.7325624823570251,1.3841142654418945,0.2730114161968231,-0.7410969138145447,-1.3244613409042358,-0.20031243562698364,-0.7840675711631775,-0.5533818602561951,-1.3003922700881958,-1.0223426818847656,0.1493832767009735,0.8053188920021057,-1.9319816827774048,-2.3957161903381348,0.9499477744102478,0.729878842830658,0.15771323442459106,-0.888599693775177,-0.5394923090934753,0.023989122360944748,-0.5823283195495605,-1.0183461904525757,0.2740401327610016,1.5006935596466064,0.07734546810388565,0.4773018956184387,-0.6009043455123901,0.06630052626132965,0.6252157092094421,3.871009588241577,0.7769908308982849,-0.5344905257225037,-1.1520392894744873,-0.4233439564704895,0.0,-0.2272460013628006,1.7959343194961548,-0.8861806988716125,-1.052290916442871,0.23292140662670135,1.0218193531036377,0.7566869854927063,-4.363966464996338,-0.6195451021194458,-0.5665762424468994,-0.4084056317806244,4.026473522186279,-1.43229079246521,1.3923835754394531,-0.22065751254558563,-0.9879235029220581,0.20958982408046722,-1.8234578371047974,-0.6630844473838806,-1.6411782503128052,-0.6048558950424194,0.46219179034233093,0.14401501417160034,0.04940653592348099,-0.625798761844635,-0.6296596527099609,-0.6004519462585449,-0.9888256192207336,1.626570701599121,0.4791518449783325,-0.35754430294036865,2.123971700668335,-0.5957237482070923,-1.3392654657363892,0.2669602930545807,1.7405266761779785,0.18358458578586578,0.15225723385810852,0.24875952303409576,1.1378902196884155,0.49642717838287354,0.42274710536003113,-0.8993718028068542,-1.1514968872070312,3.548837184906006,-1.9070451259613037,1.03422212600708,-0.5908710956573486,-0.10778417438268661,0.1557934433221817,-0.4178415536880493,0.17062684893608093,3.0042471885681152,0.9749223589897156,-0.2633293569087982,-0.5496741533279419,-0.5689519047737122,-1.0283995866775513,0.5460482835769653,1.6711881160736084,-0.5578112602233887,-1.3513529300689697,-0.5032530426979065,0.9917151927947998,0.6444591879844666,-0.5445123314857483,-0.5933136940002441,0.7081354260444641,-0.12668831646442413,-0.429157555103302,-0.6369668245315552,-2.053816318511963,-0.01538882590830326,2.59366512298584,-0.45754772424697876,-1.2608721256256104,-0.547905445098877,1.5043659210205078,3.436967611312866,1.2316690683364868,-1.2839640378952026,-0.6147671341896057,-0.4653457999229431,-0.4550241529941559,-0.03411237522959709,-0.7661018371582031,-0.9038687348365784,2.67720890045166,-0.590009331703186,5.572776794433594,-0.6260355114936829,0.6573479175567627,3.52779221534729,1.0598750114440918,-1.5043293237686157,-0.5129108428955078,0.04534345120191574,-0.5320199728012085,-0.8264709115028381,-0.4936027526855469,3.1863110065460205,4.0102643966674805,-0.7226060628890991,1.4609872102737427,1.7682243585586548,1.0670281648635864,0.2518250346183777,-1.4322139024734497,-0.8702688217163086,0.1355050802230835,-0.07571066170930862,-0.4748125672340393,-0.10653258860111237,0.13032855093479156,-1.7240709066390991,-0.6330335736274719,0.3277043104171753,-0.4918190538883209,-1.1921076774597168,-1.001951813697815,-0.3562489449977875,-0.8861467242240906,-0.49301645159721375,0.19219297170639038,2.1399059295654297,-1.125299334526062,1.6509157419204712,0.6237127184867859,-0.2267311066389084,-0.8827577233314514,-0.6674201488494873,-0.28241443634033203,-1.2679449319839478,0.43415066599845886,1.8016525506973267,0.9180654287338257,0.26542162895202637,-0.3373376429080963,-0.31721949577331543,-0.6336767673492432,0.4135052263736725,1.9626370668411255,-0.49793335795402527,-1.0254868268966675,-2.7881062030792236,0.24310290813446045,-0.24456258118152618,-2.0651662349700928,3.638885736465454,-0.6452253460884094,2.4300029277801514,0.3921467065811157,0.41119855642318726,-1.0023436546325684,0.6397057175636292,-0.06495862454175949,2.4835004806518555,-1.817410945892334,0.87313312292099,-1.050750970840454,0.14204558730125427,-0.5892198085784912,0.1857355386018753,0.9749695658683777,-0.07909812033176422,0.4692170023918152,0.5531865954399109,-0.36715245246887207,0.3700140714645386,-0.8019114136695862,-0.8020489811897278,-0.4097749888896942,0.16060683131217957,-0.5580087304115295,-0.17073003947734833,-4.083359241485596,1.6842504739761353,1.3356990814208984,1.3215457201004028,-0.8274853825569153,-0.6424670815467834,-1.0247992277145386,1.8350738286972046,-0.908753514289856,-1.3966798782348633,-0.03399767354130745,-0.44745567440986633,-0.9848474860191345,0.3868069052696228,0.31046420335769653,-0.7777699828147888,1.3383445739746094,-0.457621693611145,0.2791597843170166,0.4040221571922302,-0.8126058578491211,-0.4079931974411011,-0.944013237953186,-0.3987811803817749,-0.38055941462516785,0.8314206600189209,-0.24284803867340088,0.2645914852619171,-1.9699290990829468,-0.6844547986984253,-0.8325021862983704,-1.1997922658920288,-0.6640205383300781,-0.9432055950164795,-1.2419147491455078,-0.1450551152229309,2.946699380874634,-0.9473891854286194,0.6595034599304199,-2.246431350708008,1.0912601947784424,-0.490227609872818,0.6238870024681091,0.4615614116191864,-0.2928619980812073,0.2986751198768616,3.5221498012542725,-1.0384360551834106,0.365508496761322,0.08287548273801804,-0.4745064675807953,-0.38539376854896545,0.8720120787620544,-0.9473422169685364,0.45903638005256653,0.4662162959575653,0.9276009202003479,-0.8371205925941467
ACTA2+ Myoepi__CD163+ Macrophage,-1.192694067955017,5.255547046661377,2.826599597930908,-0.8381492495536804,0.20177482068538666,-4.355771064758301,-2.4461405277252197,1.9968732595443726,-0.8880162239074707,0.14172515273094177,-0.7924047708511353,-1.4580494165420532,0.5560078620910645,-0.9326333999633789,-0.21661479771137238,-0.040826935321092606,-2.180022954940796,-0.9542083144187927,-1.5950006246566772,0.6952183842658997,1.8618009090423584,-1.1832994222640991,-0.4511900246143341,-0.9992175698280334,-0.3824407458305359,-2.9506771564483643,-1.0252689123153687,2.068195343017578,-1.1492549180984497,-4.175991535186768,-0.8870530724525452,-2.3719611167907715,-0.5841881036758423,-1.0313602685928345,3.3079702854156494,0.5533396601676941,-1.1838322877883911,-4.465900421142578,0.7834258675575256,0.25158029794692993,-2.8009955883026123,2.3323028087615967,-2.0007171630859375,1.987789273262024,-0.6692936420440674,-0.0754750594496727,-1.7589303255081177,-1.068167805671692,-1.6967241764068604,-1.9820352792739868,-0.4017336070537567,-0.6636853814125061,0.5424066185951233,-0.5087556838989258,-0.8000360131263733,-2.2692410945892334,0.4430897831916809,-1.653360366821289,-0.5965052843093872,4.006109714508057,-1.3576048612594604,1.4485008716583252,1.5901384353637695,0.017773142084479332,-0.08095728605985641,1.1884771585464478,0.4464578628540039,-0.9445862770080566,-0.6844896674156189,-1.1232671737670898,1.866565465927124,1.9273601770401,4.123383045196533,-0.6010377407073975,2.2246134281158447,1.4823436737060547,3.025489568710327,-0.23229822516441345,-0.33698922395706177,-0.6530609726905823,-1.1760737895965576,-0.6310169696807861,-0.3900314271450043,-0.397876113653183,-0.8130700588226318,1.2330009937286377,8.591776847839355,-8.955507278442383,-1.5654820203781128,-0.7565509080886841,0.7028584480285645,1.5120463371276855,-0.6461541056632996,-0.4721675217151642,-0.11263316869735718,-0.07066503167152405,0.2808639407157898,2.685979127883911,-2.654130697250366,-1.4899499416351318,2.683603286743164,5.100336074829102,-0.3733416795730591,-0.5700430870056152,0.7425084114074707,-1.903085708618164,-0.8874773383140564,-2.064962148666382,-0.9129869937896729,-0.2492201179265976,-1.207846999168396,2.326702117919922,3.2776377201080322,-2.7855184078216553,-1.5659397840499878,3.1007626056671143,-0.27606716752052307,-1.5183157920837402,-0.560305655002594,-0.9154334664344788,1.772338628768921,-4.0782246589660645,-0.4413072168827057,1.3070648908615112,10.949431419372559,1.723082184791565,3.4156389236450195,-0.7400592565536499,-1.0108344554901123,-0.9580427408218384,1.6516202688217163,-1.806241512298584,-0.41528016328811646,0.6562516093254089,-0.8376561999320984,-2.454599380493164,-1.6132041215896606,-1.7680010795593262,-0.3690444231033325,0.8159608840942383,-0.9295912981033325,1.3242058753967285,0.6588326692581177,-0.6360635757446289,1.7002589702606201,-1.353599190711975,-3.525207281112671,-0.16747735440731049,-1.2121044397354126,0.115177221596241,0.02466415800154209,-1.8940147161483765,2.396541118621826,-0.9998975992202759,-0.3954218924045563,2.6842031478881836,-1.1493586301803589,0.9827227592468262,-1.5297740697860718,0.2802044451236725,-0.5148044228553772,-0.5677001476287842,0.7458511590957642,0.5801702737808228,19.012042999267578,6.620028018951416,4.610593795776367,-0.43946921825408936,7.3383026123046875,7.234670639038086,3.0466089248657227,-0.0754256322979927,0.8467212915420532,0.7672929763793945,2.282649517059326,-1.9302846193313599,1.1362591981887817,1.2352403402328491,-0.8477094173431396,-2.646043062210083,0.13499858975410461,0.06637832522392273,-1.3992867469787598,-2.55302357673645,-0.11312094330787659,-1.6915634870529175,-3.0790350437164307,-1.3379366397857666,1.0871528387069702,-2.08555269241333,2.3309314250946045,-0.5947177410125732,0.2527003884315491,-0.7145217657089233,-4.765969753265381,-1.031058669090271,0.839442789554596,-0.5590576529502869,-4.3675031661987305,-1.6458282470703125,-0.5399524569511414,0.6182621717453003,13.503334999084473,7.1688947677612305,-1.7531415224075317,-1.3139618635177612,1.1799548864364624,0.6507750153541565,0.4235123097896576,-0.17794281244277954,-0.4916563332080841,-1.7643522024154663,0.38720592856407166,1.011231541633606,4.482936382293701,1.7634823322296143,-0.09545048326253891,3.4591166973114014,-1.0823520421981812,0.7512302994728088,-3.42087984085083,-0.37509122490882874,-0.3752131462097168,-1.2164024114608765,1.1194568872451782,0.20096978545188904,-0.2877427339553833,-2.031106472015381,2.3505239486694336,1.3828840255737305,-0.12356089055538177,-3.211549758911133,0.45785659551620483,0.02348424680531025,-2.5359742641448975,2.757249355316162,1.4889088869094849,0.08670110255479813,1.414414882659912,0.7795754671096802,-0.39949551224708557,0.8424519300460815,-0.9965438842773438,0.41341760754585266,-1.6174428462982178,-0.6832984089851379,-0.041882630437612534,1.1279503107070923,3.061007022857666,0.0624210350215435,0.36225977540016174,1.7224524021148682,-0.04939565807580948,-1.843786597251892,-0.6809433698654175,-1.4204124212265015,0.8111518621444702,5.476085186004639,4.4880876541137695,-0.34579017758369446,-2.8543519973754883,0.525299072265625,-0.8315066695213318,-1.9842311143875122,-0.4060368835926056,-0.7463717460632324,1.0367307662963867,-3.0278327465057373,-0.47906702756881714,0.11205702275037766,-0.13896988332271576,0.31042665243148804,-0.4899408221244812,0.07269930839538574,-1.7508282661437988,-1.3563988208770752,1.0402276515960693,3.618802070617676,-0.9232958555221558,0.7893457412719727,1.1249303817749023,0.2288971245288849,-0.12119998782873154,-0.21207758784294128,1.83119797706604,-2.193763256072998,-1.4233425855636597,2.2483913898468018,-0.10002204775810242,1.0491349697113037,-0.8705909848213196,0.27575546503067017,-0.9073762893676758,-1.8629999160766602,0.7028222680091858,4.252406597137451,0.1582687348127365,2.023897409439087,-0.7386603355407715,-1.4848430156707764,-0.5284722447395325,-0.5394886136054993,3.154982566833496,-1.3069803714752197,-0.10711491107940674,-1.0679973363876343,-0.14801852405071259,0.045871883630752563,0.48628535866737366,-0.022435322403907776,2.614083766937256,-1.566825032234192,-0.9410067796707153
ACTA2+ Myoepi__CD4 T,0.38069698214530945,10.101913452148438,5.312445640563965,1.5624668598175049,0.7255058884620667,-4.965692043304443,-2.1614651679992676,0.5040146112442017,-0.07454231381416321,-0.1292833834886551,-2.123603582382202,-0.6689075231552124,1.0487092733383179,-0.45540639758110046,0.398237407207489,-0.9298439621925354,-1.136379599571228,1.385626196861267,-1.165201187133789,1.792532205581665,7.906688213348389,-2.697516679763794,-0.618709921836853,-0.7185237407684326,0.1472083181142807,-3.2162039279937744,-0.4372408986091614,3.4644181728363037,1.5896083116531372,-2.0110549926757812,-0.9448859095573425,0.8054496049880981,-0.4263899326324463,-0.4588152766227722,3.8757102489471436,1.1954513788223267,0.60508793592453,-2.6778461933135986,1.1857202053070068,-0.6196082830429077,-3.3123879432678223,5.88539457321167,1.7538355588912964,-4.575094699859619,-0.09836813807487488,-2.2943174839019775,-3.1078686714172363,-0.30653563141822815,0.5635887980461121,-2.478902816772461,-0.1364685297012329,-0.5525056719779968,-3.086966037750244,-0.9245567917823792,-2.1192803382873535,-0.26663535833358765,-2.5310091972351074,-2.6173102855682373,-0.45881497859954834,0.47568807005882263,-1.8162541389465332,-0.13877904415130615,-1.0155446529388428,-2.2363741397857666,4.166835308074951,1.6537487506866455,2.0948691368103027,5.342560768127441,5.931289196014404,-0.19428762793540955,-1.3572479486465454,3.3140909671783447,3.8787543773651123,-0.07178100943565369,2.171830415725708,-1.1718963384628296,-3.759143352508545,2.85145902633667,-0.18466967344284058,0.8623144030570984,6.351613521575928,-0.8058192133903503,0.02820342592895031,3.4852235317230225,1.6974068880081177,6.8334455490112305,4.761476993560791,-6.493630409240723,1.5249871015548706,-0.24863307178020477,-7.149503707885742,-1.4043699502944946,-4.5101189613342285,0.7632347345352173,0.2919371426105499,0.9275296330451965,-1.1756060123443604,0.04974191635847092,-1.7780019044876099,1.1647871732711792,6.664778709411621,10.781245231628418,-2.8584046363830566,-2.653022050857544,-0.18644656240940094,1.7761280536651611,0.8256040811538696,3.391345977783203,0.9705140590667725,3.430978536605835,-0.38001149892807007,5.400390148162842,1.9533073902130127,2.5566654205322266,-5.414396286010742,-0.9733185172080994,-0.9588317275047302,-2.774364471435547,-2.487743377685547,-1.0444393157958984,2.2858996391296387,-3.121248483657837,0.36347413063049316,0.7430453300476074,3.2093889713287354,0.4887715280056,2.190387725830078,1.181471824645996,1.6939635276794434,0.479535311460495,4.166135311126709,0.2025126963853836,6.904618740081787,-0.7208060622215271,-1.122086763381958,-4.306129455566406,-0.998500645160675,-1.3757585287094116,-1.430574655532837,1.2146716117858887,-1.0621485710144043,-1.2950413227081299,1.5532618761062622,-0.1172303855419159,-0.539432942867279,-1.1139602661132812,-0.7270616292953491,0.0623878613114357,-0.1745263785123825,-2.8693978786468506,-1.3332546949386597,-7.6143879890441895,-1.0306801795959473,-1.5368422269821167,-1.732041835784912,1.7480467557907104,0.2959265112876892,1.7957441806793213,-0.3606244623661041,2.652294874191284,-2.9464476108551025,-2.050076484680176,-2.333796262741089,-1.6717535257339478,23.257291793823242,6.573046684265137,16.608257293701172,1.5519393682479858,19.47087287902832,14.02581787109375,7.045572280883789,1.608877420425415,-1.4801777601242065,-0.08821021765470505,-0.9385958909988403,-1.4131035804748535,1.564252495765686,1.5729773044586182,-1.5411711931228638,0.9281229972839355,-1.9126415252685547,1.2671256065368652,-2.8910865783691406,3.857557535171509,-2.513054132461548,0.3279554843902588,2.0424437522888184,-0.5188308358192444,0.40309813618659973,-0.1282421350479126,1.3255844116210938,-1.0370135307312012,2.273296356201172,0.23250404000282288,-0.42470893263816833,0.9883266091346741,1.2555463314056396,1.5601505041122437,-2.5096182823181152,-4.5632548332214355,-0.0010075266472995281,-1.0431572198867798,15.670703887939453,13.37491512298584,-0.2023046910762787,-2.7749416828155518,-1.4416075944900513,-2.2474184036254883,-0.6164947152137756,-0.5124331116676331,1.1391054391860962,-0.23165176808834076,1.6679526567459106,7.158828258514404,4.206475257873535,-0.29376986622810364,-0.1730242669582367,1.4606858491897583,-1.4105262756347656,1.906691551208496,0.3248158097267151,3.8235185146331787,0.8561011552810669,0.8806310296058655,-1.896506905555725,1.3261327743530273,-1.8654484748840332,-0.597294807434082,-1.3201510906219482,-3.57224178314209,5.506175994873047,-0.6513158679008484,-1.0379806756973267,-2.2007205486297607,-4.162483215332031,14.6334810256958,-4.5104217529296875,-0.7971808314323425,-1.398956060409546,0.6611840128898621,0.3179737627506256,0.054391153156757355,-0.8636496663093567,-0.8523306250572205,-2.1564416885375977,-2.2077720165252686,6.284091472625732,4.071625709533691,-1.2020184993743896,-1.0950381755828857,1.7307194471359253,-1.0504056215286255,-0.48553988337516785,-0.7779643535614014,1.5791778564453125,-4.6270670890808105,0.15851245820522308,10.757514953613281,-2.5463132858276367,9.490118980407715,-2.782716751098633,-2.393545389175415,-0.4415808320045471,-3.873034954071045,0.5484815835952759,-0.5511557459831238,-0.3946112096309662,-2.9690561294555664,0.8509232401847839,2.1091644763946533,1.7823084592819214,1.8056490421295166,-2.867903232574463,1.2962133884429932,1.382175326347351,-0.14238061010837555,1.927311658859253,5.694740295410156,0.799177885055542,6.1183552742004395,1.6862900257110596,-1.8736510276794434,3.7880191802978516,-5.820611953735352,3.1928935050964355,-2.5245747566223145,-1.245344877243042,1.0999641418457031,1.9096850156784058,-1.8122614622116089,-3.6469171047210693,1.1333651542663574,1.1909998655319214,-1.9243990182876587,-0.6387343406677246,0.05143788084387779,-0.6636292338371277,1.066544771194458,-2.202638864517212,-0.10429903864860535,2.095905065536499,3.246788501739502,-0.5197018980979919,1.3900762796401978,-0.3971761167049408,-0.6340644359588623,-3.13151216506958,-0.39410820603370667,0.4343786835670471,5.118156433105469,6.516275405883789,0.8014025092124939,-1.70515775680542
